"","study","vp","reward_b1","reward_b2","reward_b3","reward_b4","choice","rt"
"8655","chakroun",29,36.686258912973,48.381042017163,47.0311929229001,56.9476629402765,2,0.299633597289358
"8656","chakroun",29,44.1956230100904,53.9380880406635,53.0993091741271,63.8132309734277,4,0.374770106893266
"8657","chakroun",29,44.8114841026489,58.3463380722185,55.1562956122104,66.1878135612998,4,0.460120105777605
"8658","chakroun",29,46.9372486891079,56.11729235041,55.1027645858176,64.7543918418025,4,0.381400024794857
"8659","chakroun",29,57.2306848025155,66.4403899817402,61.71648880152,76.2425524303472,4,0.399362132342503
"8660","chakroun",29,47.009800488457,56.1424971297667,54.6761406534519,67.8776592241362,4,0.387892802249553
"8661","chakroun",29,44.1845358202157,52.5485745391062,53.1484213465913,61.3498702045502,4,0.327948163107067
"8662","chakroun",29,56.929575938011,64.5878241094034,62.2445551304538,69.9110571846982,4,0.501747900747432
"8663","chakroun",29,53.0466790451576,57.7687082413582,53.4980706443772,63.9417534765118,4,0.382241884301038
"8664","chakroun",29,58.5802050942867,67.4538526111151,59.9159548777014,71.3738298748976,2,0.438718150046043
"8665","chakroun",29,57.6829525523129,69.7546421383879,57.7289076212179,69.0859861225339,2,0.280847549922328
"8666","chakroun",29,53.9688308653488,62.1434713795492,50.0272809973074,64.0662158389829,2,0.253746037098608
"8667","chakroun",29,54.4074130717534,62.6770266197764,52.6315318346459,65.5993337069311,4,0.310675049178826
"8668","chakroun",29,62.3807242288962,69.6919118561643,66.7625519981079,72.6851959389555,1,0.000514550967636751
"8669","chakroun",29,56.2823418748421,59.6963563807762,61.3924896717449,64.2525749198727,3,0.282070477023808
"8670","chakroun",29,56.7002237611106,57.4465004762873,60.8412392918385,65.1940890618269,2,0.144981957801065
"8671","chakroun",29,53.9111766359542,54.2498275073461,62.5798219717664,64.499186618106,4,0.355867764425057
"8672","chakroun",29,45.5463450388318,53.0453451317374,53.3306348593482,61.5880078046173,4,0.379116179174162
"8673","chakroun",29,47.330210869567,61.7879288613208,61.589194885784,65.8484549917879,4,0.250655074214592
"8674","chakroun",29,53.0045732577936,67.2654435903681,67.9696866663471,72.3264680606515,4,0.277384296430682
"8675","chakroun",29,52.6603294902767,66.1344371068408,64.6956096029555,75.493720190093,4,0.330855174928729
"8676","chakroun",29,43.3228567856398,60.8875158205703,60.9015417425207,72.130286526642,4,0.384488062016317
"8677","chakroun",29,46.6390460946122,64.3823047648136,62.8022337580113,71.7437878520203,4,0.36405523213034
"8678","chakroun",29,46.5612852729946,65.2845012375494,64.1387957323806,67.8530767678174,4,0.3840067904639
"8679","chakroun",29,49.7821842211585,68.2353308845347,66.7235557289851,67.6946352421391,4,0.317372623034316
"8680","chakroun",29,49.6929078604331,67.8275826407009,63.7898957939465,62.1661629870595,4,0.542937943399011
"8681","chakroun",29,49.2805154753396,62.0378744871735,54.8082735757723,59.5711016066864,3,0.695552590070292
"8682","chakroun",29,46.3045650307474,57.1705768726666,54.6587943716514,60.6099652010632,1,0.620520307209517
"8683","chakroun",29,51.6303591900173,61.8993548672155,57.8578803294912,67.6880185711542,2,0.342051686955529
"8684","chakroun",29,47.9217106754365,56.3716445213482,54.5150956567246,62.8931479262924,4,0.28842611402797
"8685","chakroun",29,50.6273264225049,58.0188730523554,57.4598987092925,63.3343064600539,2,0.103962700723059
"8686","chakroun",29,55.1665915088971,64.21102409775,66.9666784811471,67.5587316531697,4,0.444985285743314
"8687","chakroun",29,50.1436988903688,59.5828190600609,64.2602829887746,60.1717084763443,4,0.48029694016077
"8688","chakroun",29,54.8941835006111,63.0273366581273,67.4470130782841,66.3269186392278,2,0.397101692018623
"8689","chakroun",29,54.3627814595532,62.1242504767612,68.8845979014968,62.2911612259826,2,0.447816596042685
"8690","chakroun",29,56.732357583061,65.2289921000582,75.3262126541935,62.5551595027383,4,0.355698441682762
"8691","chakroun",29,56.2533293876207,62.1324760649526,74.9404529370311,62.3256422248844,1,0.521688853554224
"8692","chakroun",29,50.9528398503896,49.7715578258532,62.0470629961381,56.9983650313959,3,0.375940737772908
"8693","chakroun",29,57.4491355104285,61.5170616345769,75.939978301612,69.8129331887483,2,0.417627045997506
"8694","chakroun",29,51.096400114242,55.5430582916553,70.3608188227359,64.8362213019833,4,0.328539878431911
"8695","chakroun",29,54.5848695056885,59.442752329477,71.1890394517813,68.5833092050203,4,0.518551080065663
"8696","chakroun",29,53.6538030589072,63.8129574249402,77.2779108655349,69.4922314515396,4,0.222320760174625
"8697","chakroun",29,52.4046513595493,67.5412812287401,79.2801263627734,75.5949163559916,4,0.346177603096294
"8698","chakroun",29,52.6990225467374,68.3438369585483,75.5642219655555,76.584503290532,4,0.286157628135697
"8699","chakroun",29,48.750790257329,65.4832194197998,74.5748915597748,72.7857987897115,4,0.542356833597296
"8700","chakroun",29,44.6336698793908,67.7403905493888,70.2666089443733,73.7653503835838,4,0.241871868398448
"8701","chakroun",30,72.4700980427145,21.697860011399,29.4724158828604,38.1842639643163,2,0.749586658686894
"8702","chakroun",30,79.4681413115531,24.3653467561832,32.3593177179816,37.3313177526674,3,0.553040257487737
"8703","chakroun",30,77.1195802621369,27.0935656898079,39.0741865836293,40.6473755276532,4,0.684705694766308
"8704","chakroun",30,75.5368794960167,26.7633732757236,43.9581678139919,44.5514327201053,1,0.4447995061455
"8705","chakroun",30,72.9701035349607,24.3793628712852,41.9987154070476,42.4442048561415,1,0.338522606049082
"8706","chakroun",30,74.6185941778264,21.9088248292367,45.4716311391745,41.8762211128359,1,0.409921946971735
"8707","chakroun",30,78.6269049768104,22.9322453042532,43.4627682866097,43.751999435206,1,0.429644572181132
"8708","chakroun",30,72.0027571420568,19.8345912245977,36.2614004250855,46.0083769876492,1,0.374021502891992
"8709","chakroun",30,77.8105340616373,25.7828798306321,39.2588110550795,52.6125082091956,1,0.374767912646348
"8710","chakroun",30,78.8374617588322,29.3230679989501,42.6088819437226,57.4644450262213,1,0.40852274867575
"8711","chakroun",30,73.904476242297,23.8646187849936,40.5783654501474,54.7682673367929,1,0.37025032337624
"8712","chakroun",30,64.5820096037644,18.63034090236,37.7113333195104,55.5799287382819,1,0.407745619460911
"8713","chakroun",30,67.032130309639,23.4050513573906,44.1184435744615,56.7253125646075,1,0.400458158812398
"8714","chakroun",30,65.9540225779095,25.3004109383182,45.6891831996603,58.0659468776512,1,0.500718798812159
"8715","chakroun",30,70.3268077920073,31.3146399683242,48.8776459656114,62.8981564411109,1,0.801580077408289
"8716","chakroun",30,69.1019103272728,26.9733854946825,44.1332581331244,56.6564963323076,1,0.538152655972226
"8717","chakroun",30,71.4228929415017,28.4141361045285,46.7406036543366,56.0583530434025,1,0.474417820507369
"8718","chakroun",30,69.3458595937624,29.7764681649052,46.2842490788632,51.5015796673486,1,0.477720162536571
"8719","chakroun",30,61.0110520944501,25.4134203104776,42.3107763279826,45.32655417397,1,0.422732327806443
"8720","chakroun",30,50.6509428810238,19.1091290654154,36.3075667926194,35.0338143164263,1,0.469561951460491
"8721","chakroun",30,60.7059827475174,37.1046638759472,47.5165559191631,46.9242903330852,1,0.449310878382676
"8722","chakroun",30,64.8408731123734,41.4096969405417,55.059867602478,51.0793383977058,1,0.424580249655264
"8723","chakroun",30,63.0015918464377,40.8067568115291,45.9687506869846,44.8685656175263,4,0.440841084207932
"8724","chakroun",30,53.0461836114639,33.8441202029521,31.6328605857846,37.9161344645473,1,0.724029530178086
"8725","chakroun",30,53.9102059741032,41.8221807124515,38.7187934110858,38.2640166773806,1,0.400242391173379
"8726","chakroun",30,61.1903470385239,53.1057474347508,44.6774909077313,42.7277100425686,1,0.437475474715029
"8727","chakroun",30,45.1803241687512,36.616690641528,33.097872938107,23.508877008114,1,0.594592350927996
"8728","chakroun",30,61.11236985879,45.0959489093336,44.158457904201,29.4435913855387,1,0.616655506484676
"8729","chakroun",30,64.810231851525,47.8291123312916,45.581601365187,33.6259489923124,1,0.533712596770783
"8730","chakroun",30,63.8491550251443,52.0176586745789,50.0080020355246,34.7410956413951,1,0.48441005652785
"8731","chakroun",30,51.2706077070417,44.8538495471772,38.4214672165735,25.3097491766078,1,0.395860479522526
"8732","chakroun",30,53.9285878033545,49.6309562754841,43.0859278583131,31.0626318699894,1,0.552832169712929
"8733","chakroun",30,59.5010841403059,55.3221272628945,55.0104936751514,33.9130204657865,2,0.30880518486083
"8734","chakroun",30,57.7044419018906,52.1299561526368,51.2691962348447,29.5273727364621,1,0.567099164978572
"8735","chakroun",30,62.7515431058782,61.7651126461593,58.6472231351243,36.6480144032598,1,0.824232754039258
"8736","chakroun",30,64.1569568020787,66.7625621480815,59.1578069818622,38.7619358451115,1,0.565600494144746
"8737","chakroun",30,61.0228855695544,62.4868625230026,55.4417955424147,39.7877844165851,1,0.443900596212188
"8738","chakroun",30,56.1199077087979,61.03329260021,51.7361331188359,34.5664638931862,1,0.420719106004981
"8739","chakroun",30,56.324820247318,57.3716718467038,52.894449875456,30.955429142944,1,0.690122925385367
"8740","chakroun",30,62.3197496655098,63.0620861903453,50.2538708702146,32.5250266008044,2,0.683990004472435
"8741","chakroun",30,60.5978890965517,61.0211631038471,51.1135974756403,33.556679801653,2,0.480491131038434
"8742","chakroun",30,58.1345843401103,66.9664380137434,54.0788613988483,29.678084927216,2,0.590072567410971
"8743","chakroun",30,55.5233052389683,64.1601206239114,47.0118170990898,26.0335393718005,2,0.553358789038612
"8744","chakroun",30,49.6594486604778,62.4936404483811,41.4214217085593,21.8786902719988,2,0.510549026246736
"8745","chakroun",30,52.0705515489716,60.5970297583044,37.8833158382745,21.7587417857095,2,0.429289835552481
"8746","chakroun",30,53.642038698936,61.9979738798922,43.0922537620539,24.9118443289692,2,0.371326235916058
"8747","chakroun",30,57.4934962645288,68.3695024825529,42.1037462921974,31.1837568126485,2,0.395464783610805
"8748","chakroun",30,56.167515407338,59.5912693893255,40.264128713822,25.9167252524376,2,0.347779769257613
"8749","chakroun",30,58.7016671875554,65.0151529079967,44.633669679191,31.604560712095,2,0.387799181033188
"8750","chakroun",30,50.4852547293732,51.7591327462653,31.8540075078696,29.3307693176852,2,0.375583075478062
"8751","chakroun",30,50.0634714355642,57.2813396677751,37.0310825406021,33.5345141356007,1,0.494309402751242
"8752","chakroun",30,47.0154466954433,60.1745113953392,36.8481688211972,32.9993103026251,3,0.399827678451402
"8753","chakroun",30,52.1087391805561,64.3340682457699,45.1626025648956,38.8948694359561,2,0.380112001690577
"8754","chakroun",30,42.0517091576289,53.9920404083143,38.6071028921162,31.1047668310227,2,0.384969333568733
"8755","chakroun",30,57.116912938448,65.3884169493133,51.8418363531077,42.0386895708693,1,0.677021075378434
"8756","chakroun",30,50.875472617708,54.0535609633517,47.2322303682274,35.1280293750351,2,0.791401696078537
"8757","chakroun",30,62.0291288159866,61.0964118086079,54.7570574747977,43.8213031606103,1,0.911185650500556
"8758","chakroun",30,35.3476620596516,34.9986051873675,33.3940005281957,19.2152919896483,2,0.357167855887383
"8759","chakroun",30,49.0537809202878,49.2354613871539,47.3517419583174,28.782475041562,1,0.877669987417903
"8760","chakroun",30,42.47461004396,44.7403192355235,43.4998649011342,26.2160647039844,1,0.393370374662481
"8761","chakroun",30,54.1827473626522,57.1576821973182,54.3716223875822,35.2818220794108,3,0.331383622797148
"8762","chakroun",30,49.1036119565325,50.8047861046479,47.6719122113746,29.9337444644532,1,0.968689555345918
"8763","chakroun",30,46.2080029453581,46.8346595161109,47.2271332666018,31.3697321307644,1,0.73039942979085
"8764","chakroun",30,38.6661971086135,38.4834430294894,36.8736136031716,25.7015372416221,2,0.675175347780169
"8765","chakroun",30,39.6416565737736,37.2787789786468,35.4921284490604,31.363457660127,1,0.478386847975344
"8766","chakroun",30,44.2061208371189,41.0601558927254,45.0934383504545,38.131918889782,2,0.520571250312059
"8767","chakroun",30,51.7093975032238,49.6165586033447,47.4617665539039,47.2286162037945,1,1.32272951185951
"8768","chakroun",30,47.3452661203501,42.8387590399203,46.3174952638456,44.0016315490333,2,0.994689190370991
"8769","chakroun",30,38.6152189420135,35.5422715859511,42.8370967874471,41.5966597129616,1,0.538257248419541
"8770","chakroun",30,52.4035880315204,48.5949558666652,56.2901027346478,57.5696722537837,2,0.641536806851946
"8771","chakroun",30,41.0427576459808,39.4138331231052,49.8401706142995,49.2877015432739,1,0.393109990665835
"8772","chakroun",30,42.8192683632282,44.9674125410846,55.8444584321047,61.0772692218784,1,0.460606862947316
"8773","chakroun",30,32.2418324065331,35.3211979694819,50.7024345760523,56.8636710566452,2,0.482729263178044
"8774","chakroun",30,37.9811556463296,45.2590167482867,55.6257781488881,59.2918714397453,1,0.826723590314941
"8775","chakroun",30,37.6212009714802,46.0306741240814,50.3380034318463,59.8207919132776,3,0.410235724317317
"8776","chakroun",30,37.7753307807279,43.908127662739,45.9408220111906,58.981796620164,3,0.689456971362233
"8777","chakroun",30,39.4437029082941,38.8038243574412,47.0346257830647,62.1587101155043,4,0.477566930938337
"8778","chakroun",30,40.5212857385874,41.6126736109885,51.3116593292194,59.8106811330805,4,0.428720428404631
"8779","chakroun",30,37.2335960139668,37.794285128528,52.0467896366817,56.6977809089097,4,0.398941202587594
"8780","chakroun",30,30.2702291434493,32.4176706853831,42.0628992262703,50.671627193858,4,0.544415403175663
"8781","chakroun",30,43.3737150750208,46.9756313439531,55.1846708577321,66.3247150472522,4,0.577061778662028
"8782","chakroun",30,45.4244541075434,49.7338946648947,54.5351759265768,67.7871401206758,4,0.484223911222216
"8783","chakroun",30,46.8548712203576,52.8742369796378,61.1757450173486,66.3951292196424,4,0.699134698617854
"8784","chakroun",30,41.4906192236812,45.5190778676676,56.9150183592107,56.913176401518,4,0.463852154549386
"8785","chakroun",30,42.5208647140226,44.705007972042,55.1548818007536,64.783360683306,1,0.591039864717459
"8786","chakroun",30,47.640355053,46.6613833304371,56.5607475566928,72.9359868914223,4,0.479200547975779
"8787","chakroun",30,47.5685846822535,44.7301709899221,53.541362699912,70.7848123514636,4,0.426587620131613
"8788","chakroun",30,48.4215487780747,44.2376334723469,52.5554422826937,70.8354755281551,4,0.518689317636017
"8789","chakroun",30,51.0002072496651,44.1721803569129,55.4650901713364,63.8650409461488,4,0.518165258265071
"8790","chakroun",30,59.7324840356127,55.0984394746017,62.3254262762078,72.5613403787873,4,0.635703400679631
"8791","chakroun",30,56.1115571315158,45.6065022748029,57.0906666563125,69.2212100604288,4,0.598569423971639
"8792","chakroun",30,71.9626351567838,54.5614500438419,66.9827755306341,79.5679192877423,4,0.681359102083661
"8793","chakroun",30,64.8787995365518,46.4093902733321,53.9090588337828,67.8047488405414,4,1.10926912185823
"8794","chakroun",30,73.6650853710117,53.3372939524017,62.6605975651293,78.5155197066202,4,0.454314493403217
"8795","chakroun",30,75.1547994640304,57.3164361552954,65.5888611231018,79.1402053981264,4,0.431658891109691
"8796","chakroun",30,65.8058762692044,49.6689583405529,61.717712194478,74.0263865617416,4,0.607000453110231
"8797","chakroun",30,74.5653275969069,61.8553762395864,72.9616510973014,81.0349764554209,4,0.599276702982024
"8798","chakroun",30,74.1215157042738,58.3329732651899,68.7416387527083,82.4647827817061,4,0.621467124874471
"8799","chakroun",30,63.954416951933,50.378578340095,56.2904343232676,73.7253819695625,4,0.41056961560389
"8800","chakroun",30,64.9299515206475,56.5592107641454,58.8414077940406,71.2085654142731,4,0.313633991521783
"8801","chakroun",30,75.3958811720102,60.0099094207219,69.5762440477543,77.3820298099038,4,0.40407354677518
"8802","chakroun",30,69.6756566411938,50.8679377484749,66.6644054767929,63.5481051755742,4,0.480757366360194
"8803","chakroun",30,66.66283699285,56.2349274284072,72.8273821776339,62.2293037027348,4,0.759060320953722
"8804","chakroun",30,73.1173174618118,60.326565719854,78.5339913530724,67.1416447634462,4,0.871437959671312
"8805","chakroun",30,62.7558345147518,45.9695206573653,65.9566704353223,52.8845923034151,4,0.428900356673694
"8806","chakroun",30,65.781936393058,47.0726165806291,64.7351924119985,51.5126718097094,4,0.493880427424301
"8807","chakroun",30,70.0607635656671,53.9146986151377,62.4163032106737,51.0835821637059,4,0.594361223556916
"8808","chakroun",30,70.4772132247603,57.0578568370983,64.7854933731154,51.0075058194808,2,0.444957857653208
"8809","chakroun",30,61.4467024689949,53.3502860373493,51.2946891745852,47.6522142301504,2,0.872400868483965
"8810","chakroun",30,74.3582494128559,61.7321191139481,61.3467195243183,61.5726608851817,1,1.01268457733386
"8811","chakroun",30,75.3172089916093,58.0932861691534,60.9002501287373,58.929392662995,1,0.500667965417961
"8812","chakroun",30,71.8637919772263,49.6660074982531,54.8880046677691,51.2430152613747,1,0.8318789740988
"8813","chakroun",30,76.8108465394356,55.3102345247738,61.3036706638547,54.7725297563768,1,0.781926570980431
"8814","chakroun",30,82.7949258262771,55.1410475209221,63.6205090161688,60.835356014679,1,0.559001295703638
"8815","chakroun",30,77.903619591088,53.9186861913989,64.9926752806243,57.8436079194373,1,0.4341310762793
"8816","chakroun",30,86.8705822018075,54.9706626915055,65.9173251579273,61.5773927704101,1,0.825499200378545
"8817","chakroun",30,74.87890194385,45.1784975644788,54.290211225201,51.8820967906475,1,0.976696363362862
"8818","chakroun",30,74.0256699235985,43.6118330508123,53.4012512889078,53.2123164107054,1,0.73438966831236
"8819","chakroun",30,72.8362418708984,46.454969808083,57.5406514754474,63.3868231838139,1,1.30016789648289
"8820","chakroun",30,65.433812390276,32.4717466245923,45.3957136476756,53.6410678172703,1,1.03145928775484
"8821","chakroun",30,71.216361760354,36.1467558245203,52.287869893779,61.6933701028996,0,NA
"8822","chakroun",30,76.7211307417163,47.7763588464686,58.2268194554952,67.1284108761961,1,0.40475047203654
"8823","chakroun",30,74.7906352566819,46.8067257640685,51.1239877186928,59.9171678956326,1,0.408813486428699
"8824","chakroun",30,80.7028425744716,48.038524485781,52.762628088889,61.0507618227083,1,0.405554663633666
"8825","chakroun",30,79.3172922375768,51.5407061589842,60.3856856787282,64.4875712605679,1,0.687120463808242
"8826","chakroun",30,72.6076524682698,50.3644666720305,54.0145788941857,68.8338581794455,1,0.995767662869184
"8827","chakroun",30,69.6442785216449,54.8158785399763,56.8455159742334,75.2623689728236,1,0.432884378165909
"8828","chakroun",30,67.4702378397995,57.0377611882946,56.2900805655682,73.8288973644604,1,1.36985389605252
"8829","chakroun",30,68.693580745763,57.1786643764289,54.7148758482486,78.8617174534718,1,1.24856432234446
"8830","chakroun",30,66.3647135532019,52.873740330573,52.5404872805682,75.5586748718492,1,0.619094777946884
"8831","chakroun",30,68.4841847406671,48.3153174377755,51.2291393923295,76.5318936678127,1,0.759818799066124
"8832","chakroun",30,63.7969797006641,44.2649911879425,49.2193191455898,74.068973888165,1,0.435989237947069
"8833","chakroun",30,56.3624636162754,51.0516452738734,49.7469280379584,75.6541433303298,0,NA
"8834","chakroun",30,59.4842115501127,53.686427655343,54.2334879658653,77.2996634375678,1,0.369992133622873
"8835","chakroun",30,69.512702409888,51.2368863483437,54.9973600357027,83.2011352439724,2,0.31514034221982
"8836","chakroun",30,66.5190686016938,48.2512304797248,47.5767334353386,77.5038234740044,1,0.886085291120253
"8837","chakroun",30,69.1119990390632,48.0101200392263,40.0776693739723,71.1418546083923,3,0.379869903084909
"8838","chakroun",30,71.1403813743925,50.1191118369822,40.4935254835499,76.6130267970909,4,1.38413003401729
"8839","chakroun",30,64.6537036366784,44.5684896103561,30.1209621014178,65.1657193289489,4,0.41945595103607
"8840","chakroun",30,80.52661015638,53.0938341406626,49.3765452582238,74.7768400218313,4,0.557517984598235
"8841","chakroun",30,81.3674588596556,46.7261329562363,46.7927004860664,72.6459910059165,4,0.633436011910817
"8842","chakroun",30,76.6541574628867,41.7847102828252,41.9701448582409,69.2333443370674,4,0.466185005028819
"8843","chakroun",30,76.8494507916182,45.5282109177587,42.1213839602765,68.8954773130403,4,0.568455209748208
"8844","chakroun",30,72.8496503187836,41.6456217108,38.8990674876371,68.0277673184095,4,0.338420573556505
"8845","chakroun",30,78.8337150701702,47.6344576186027,44.3003590719654,70.4234035666842,4,0.731165953475283
"8846","chakroun",30,76.2672725381972,44.4826269164898,41.6911889918277,66.2145589957878,4,0.502090934722219
"8847","chakroun",30,78.4415063640204,42.0946451258134,43.1983449319859,68.7100590218236,4,0.693480489302601
"8848","chakroun",30,80.9318909693649,41.4994805956522,49.9682655927608,79.4174676996731,0,NA
"8849","chakroun",30,76.374325049659,34.9637102491941,41.3365201139834,71.9677210845289,4,0.435641815478448
"8850","chakroun",30,71.3325480664058,33.9889151765301,43.0510054650833,65.2194922880483,4,0.464369996887399
"8851","chakroun",30,66.4467097534111,31.4144155942549,41.11979957775,59.872965344413,4,0.470055291370954
"8852","chakroun",30,72.7161932990552,45.759839164934,53.8005343876849,72.4389559685486,1,0.385020898374933
"8853","chakroun",30,75.6081494796338,49.9316421287002,58.9636803811661,77.7201208394391,1,0.78456186186304
"8854","chakroun",30,74.911819716064,45.3211123612243,55.8027855640349,71.5089567963379,1,0.605802394144121
"8855","chakroun",30,76.1866256530668,51.4244661801927,56.133705764506,73.8192616652987,1,0.387846723053372
"8856","chakroun",30,70.8643010894016,52.6265898039774,54.1404797187006,70.4931944237866,1,0.404395369700069
"8857","chakroun",30,72.7947707935929,46.2853956239293,47.5928985726525,66.9617993728468,1,0.387728233708913
"8858","chakroun",30,66.4662304772826,39.2203120705876,43.4406634359854,68.7433380876081,1,0.426106714287016
"8859","chakroun",30,77.8119847981923,48.8301310977403,52.9217669260612,74.6829882463085,1,0.547155286509224
"8860","chakroun",30,72.6922488354654,38.2952581898421,48.2026015931585,70.8741915328665,1,0.395698105232441
"8861","chakroun",30,78.6816545347385,44.0499306334059,48.826629162979,70.5934964448731,1,0.366306895455637
"8862","chakroun",30,77.8453305250233,40.1272766046685,47.0680608466535,73.2653863660414,1,0.484077262372011
"8863","chakroun",30,69.1782907618023,37.3566472449052,37.418928675919,71.4358031680962,1,0.428815512452275
"8864","chakroun",30,71.3806103652483,41.5335639811749,35.2156596502211,72.5728415026744,1,0.467573963502218
"8865","chakroun",30,72.8268463515565,40.0229744946119,40.5512263732261,71.1847238462506,1,0.398157856339822
"8866","chakroun",30,74.5881728428625,43.1496081201603,38.0973979243389,69.4655718112226,1,0.359241419486352
"8867","chakroun",30,82.4870682322383,50.9119578635216,44.0078991942942,71.7936484500487,1,0.480708727212914
"8868","chakroun",30,75.9704887659294,48.0770781007298,41.6086632937496,70.2107003870374,1,0.365880845794891
"8869","chakroun",30,76.7339441112457,48.7304257231657,40.4069130315937,73.7343793356779,1,0.39318898356214
"8870","chakroun",30,76.2867962485453,45.6533159021306,38.8979017271359,67.4687655967946,1,0.372121650529152
"8871","chakroun",30,81.6723944744862,55.0874825233078,46.0788458574154,76.1848246147627,1,0.397041350221116
"8872","chakroun",30,75.4901420996689,46.1407322424197,35.4188123469569,64.0921295357537,0,NA
"8873","chakroun",30,77.374782800279,49.1743226419884,32.9917773486281,57.8426407760829,1,0.341519216301094
"8874","chakroun",30,88.3214337702789,59.2699944397878,40.9328867349636,66.677756851935,1,0.381314083446341
"8875","chakroun",30,94.8289319076621,64.2564430691495,44.4014655112118,70.6361023381729,1,0.409492240225518
"8876","chakroun",30,84.6505117364867,54.3111964619329,43.1337291500701,65.2029828734142,1,0.333659422845813
"8877","chakroun",30,83.8851229504142,50.2371763478104,43.9971970019897,68.8584244814883,1,0.467482170828589
"8878","chakroun",30,78.8784440663898,50.3333465692989,51.522511062465,66.3000372238876,1,0.79456945761558
"8879","chakroun",30,79.4357145384686,50.8732743543149,56.9015322119935,67.5820851349418,1,0.454974961812695
"8880","chakroun",30,80.8657230095253,46.8967899101318,52.5834725180321,67.8516548307223,1,0.333100621228368
"8881","chakroun",30,84.171935159687,49.4580749762146,55.2358484847748,69.8689090130879,1,0.439240380877891
"8882","chakroun",30,78.8014093396598,43.0501355730242,46.5921114279442,65.2963836594003,1,0.288895682926523
"8883","chakroun",30,91.2747118382595,52.2092574664755,59.8332776449648,79.2469858673309,1,0.294539286715008
"8884","chakroun",30,78.7660156570445,40.8355259750699,45.7263153311416,67.5366310791582,1,0.439538067079411
"8885","chakroun",30,85.8580558689283,50.0653679918071,52.9080449494049,72.4149190261545,1,0.289709017222776
"8886","chakroun",30,84.2174464498958,48.4814397652519,53.6954744099928,77.4084937962739,1,0.297121549956501
"8887","chakroun",30,76.7486624836372,41.9149554585885,49.2261087905907,68.5875481308755,1,0.390058524229971
"8888","chakroun",30,91.3369168227181,50.9666378033177,54.4052832667657,84.4822874733005,1,0.491328152227652
"8889","chakroun",30,88.5599180593573,47.2614658791096,48.2289263592429,77.5712839840683,1,0.483182009516895
"8890","chakroun",30,78.982948177149,36.6392447714832,47.6571324945864,72.8635812574324,1,0.495338504686515
"8891","chakroun",30,82.4817207439016,38.5262335470615,52.2445729980343,71.0487280666262,1,0.357244654540409
"8892","chakroun",30,87.0335317294568,42.9312899346325,58.1388681525565,74.1296602764442,1,0.368652180000936
"8893","chakroun",30,88.8695685307955,46.7941220288935,57.0309614076313,74.7552067076636,1,0.408541765486007
"8894","chakroun",30,90.5786813927247,45.9198119310451,55.655726089408,71.4568691216281,1,0.359607493061048
"8895","chakroun",30,96.6266484987441,55.882557464188,56.2126870135649,77.4874108435721,1,0.357604876789992
"8896","chakroun",30,96.2735722654254,51.1069676026692,57.8444688566853,72.2369765822159,1,0.374847636961931
"8897","chakroun",30,92.7945096799648,50.410094491073,60.3196602989774,74.1885707667781,1,0.427001967142132
"8898","chakroun",30,86.9534962674856,46.9162397717812,60.042720397657,71.9640399412747,1,0.358809884204675
"8899","chakroun",30,87.6719447598394,46.5900494415641,60.1007019087351,72.7466086448605,1,0.513142992142093
"8900","chakroun",30,87.0617467776894,46.0981209106814,58.2881583977893,69.275858772082,1,0.426026258559432
"8901","chakroun",30,93.8958863001199,48.0871043661725,63.4961905715552,69.0743530147017,1,0.4691761296599
"8902","chakroun",30,95.0437059865808,44.7359712810806,68.653698356457,65.0662905149698,1,0.427464221884293
"8903","chakroun",30,98.2890669166026,47.7706079813496,75.8007164698751,70.3114222914365,1,0.495505267470435
"8904","chakroun",30,90.7424556307799,41.5447811473714,66.7394388559721,65.5340898482068,1,0.345309046919283
"8905","chakroun",30,93.2484685733583,50.5005972089889,71.1227417161793,68.997200210857,1,0.566190746638313
"8906","chakroun",30,91.1462759320398,45.6797269473446,66.371923198833,59.4822315464043,1,0.50955503226578
"8907","chakroun",30,95.6651103548021,48.6917283884921,70.6382616080132,60.080045226047,1,0.407068328491732
"8908","chakroun",30,82.9752774175389,45.5824797854531,62.0789384921704,48.7186396443356,1,0.446834304715594
"8909","chakroun",30,88.7642737055775,54.991659026871,64.674012508592,48.7596678250012,1,0.368742144135467
"8910","chakroun",30,86.4443868842968,51.1961157907985,65.6688792234726,49.1057893722649,1,0.415349417409743
"8911","chakroun",30,82.359728519053,49.6867405794769,69.8173454529764,52.1424231320808,1,0.607617402281903
"8912","chakroun",30,83.4605141174428,45.3751207839427,68.2314326493989,52.0437381753664,1,0.44182630119758
"8913","chakroun",30,80.3847791653874,45.8307593982309,68.121703547519,50.4093027906135,1,0.426593105748907
"8914","chakroun",30,86.2685605094001,50.8783017994395,69.8713434564612,58.9170478301341,1,0.918805539597088
"8915","chakroun",30,82.3291513966577,44.0534804460444,62.5545356860597,52.8548693820547,1,0.542842493643548
"8916","chakroun",30,84.4176389826473,52.5181513040567,72.4795588869175,58.8562664278006,1,0.469874265982071
"8917","chakroun",30,77.2656577967874,46.4595172934172,71.8520847891319,51.6152228870882,1,0.634605179959181
"8918","chakroun",30,78.3299352402589,45.7415997752943,75.7624224179385,49.0525177665409,1,0.523634419401787
"8919","chakroun",30,79.0797295294419,52.5681467518845,79.9168084177485,52.4661280033232,1,0.54962710597465
